bus_id,phase,scenario,v_re_pu,v_im_pu
480,b,h001,-0.90674834757175804,-0.52258252355294099
480,c,h001,0.000418270154858,1.0486218342991831
487,a,h001,0.90676058173723395,-0.52315682107494499
487,b,h001,-0.90661088734118001,-0.52251385498423797
487,c,h001,0.00045760092962899998,1.04859972614471
508,a,h001,0.90560439887214705,-0.52217037498312902
508,b,h001,-0.90709521252407699,-0.52211415755086799
508,c,h001,-5.9499118301999999e-05,1.048933358237099
544,a,h001,0.90543391626852598,-0.52200663498527899
544,b,h001,-0.90709745877167902,-0.52211164897678897
544,c,h001,-6.1745365909999999e-05,1.0489358668111599
546,a,h001,0.90592384167980999,-0.52243310310895397
546,b,h001,-0.90699685785761197,-0.52224433784436097
546,c,h001,8.4929189978000006e-05,1.048882450889018
559,a,h001,0.90561027419105,-0.522189238260931
559,b,h001,-0.90707380916734803,-0.52212711782907295
559,c,h001,-5.8229680960999998e-05,1.048885756132697
578,a,h001,0.90675322211306097,-0.523107880453476
578,b,h001,-0.90648434558525603,-0.52245052341431597
578,c,h001,0.00049364401798599996,1.04857913812399
615,a,h001,0.90674220624618695,-0.52305001524676598
615,b,h001,-0.90634450304050496,-0.52237787751516296
615,c,h001,0.00053286057512500005,1.048559513173724
621,a,h001,0.90561059992468795,-0.52218917063371295
621,b,h001,-0.90705136488554605,-0.52212066404955904
621,c,h001,-5.7903947335000001e-05,1.0488858237599641
627,a,h001,0.90561010351931903,-0.52219043350932204
627,b,h001,-0.90707371196099396,-0.52212821124339104
627,c,h001,-5.8664593157999998e-05,1.0488829121313299
658,a,h001,0.90675328246300502,-0.52310786789136199
658,b,h001,-0.90648018741645098,-0.52244932541917199
658,c,h001,0.00049370436794300004,1.0485791506860751
659,a,h001,0.90674254058678205,-0.52304994562506302
659,b,h001,-0.90632146680155701,-0.522371238677515
659,c,h001,0.00053319491571900005,1.0485595827954279
666,a,h001,0.906737534117528,-0.52303909041379804
666,b,h001,-0.90632272800410996,-0.52236555324894995
666,c,h001,0.00053799177944899995,1.0485556190443679
672,a,h001,0.90673639395002803,-0.52303799497298098
672,b,h001,-0.90632274302635596,-0.52236553646668804
672,c,h001,0.00053797675720400004,1.048555635826631
686,a,h001,0.90673147415535904,-0.52300893288905603
686,b,h001,-0.90624093159270902,-0.52232619259784996
686,c,h001,0.00056045286633499996,1.0485371610537011
703,a,h001,0.90672263159014799,-0.52294862567786604
703,b,h001,-0.90609819583873097,-0.52225419336153001
703,c,h001,0.00059980653488399998,1.0485209918015681
706,a,h001,0.90673138605204195,-0.52300920043086796
706,b,h001,-0.90624101969611504,-0.52232646013964901
706,c,h001,0.00055569824982400001,1.048517967942773
707,a,h001,0.90671696019983605,-0.52290844945652803
707,b,h001,-0.90600887185627399,-0.52221463577586702
707,c,h001,0.00062086132337799995,1.0485104488907191
718,a,h001,0.90672133514653697,-0.52282833515881699
718,b,h001,-0.90578645334126695,-0.52212730235702898
718,c,h001,0.000678873238207,1.0484771297601001
721,a,h001,0.90675331199189202,-0.52310786174479296
721,b,h001,-0.906478152848046,-0.52244873924694601
721,c,h001,0.00049373389683300001,1.048579156832635
732,a,h001,0.90672411858909496,-0.52282775522168101
732,b,h001,-0.90559467443131603,-0.52207201018098304
732,c,h001,0.00068165668074999998,1.048477709697353
736,a,h001,0.90670919016141405,-0.52301185833920805
736,b,h001,-0.90632310144908801,-0.52236513605086698
736,c,h001,0.00053761833444000001,1.0485560362424811
745,a,h001,0.90662720689250198,-0.522761087229069
745,b,h001,-0.90575881843766204,-0.52209827461571501
745,c,h001,0.00064457701703300003,1.0484178427112549
749,a,h001,0.906722631590134,-0.52294862567786204
749,b,h001,-0.90609819583873796,-0.52225419336153001
749,c,h001,0.00059980653488000003,1.0485209918015621
754,a,h001,0.90662693991168797,-0.52276189789941596
754,b,h001,-0.90575908541846994,-0.52209908528609905
754,c,h001,0.00063016870202099999,1.048359686127349
783,a,h001,0.90670724843468897,-0.52289912042043496
783,b,h001,-0.90600899981527006,-0.52221449285217403
783,c,h001,0.00062073336440899999,1.0485105918144531
794,a,h001,0.90653815621628198,-0.52262461785248004
794,b,h001,-0.90570853969409904,-0.52200553929445104
794,c,h001,0.00063668879354800004,1.0484884245196939
824,a,h001,0.90669940711506603,-0.52300245906186904
824,b,h001,-0.90632323034532702,-0.52236499205300502
824,c,h001,0.00053748943818500005,1.0485561802403469
826,a,h001,0.90656162646240401,-0.52261929871441803
826,b,h001,-0.90565422249380101,-0.52198802283286805
826,c,h001,0.00066015903966500002,1.0484937436577551
843,a,h001,0.90652440020496905,-0.52261140713236598
843,b,h001,-0.90570872094212096,-0.52200533689860196
843,c,h001,0.00063650754552999999,1.0484886269155429
859,a,h001,0.90669902809692104,-0.52289122403635602
859,b,h001,-0.90600910812372404,-0.52221437187715603
859,c,h001,0.00062062505598599999,1.0485107127894879
885,a,h001,0.90657312250390998,-0.522616731424703
885,b,h001,-0.905544541590525,-0.52195655615676395
885,c,h001,0.00067165508114900001,1.0484963109475001
901,a,h001,0.90643357347120601,-0.52252418096892495
901,b,h001,-0.90570991766753195,-0.522004000543275
901,c,h001,0.00063531082013499999,1.0484899632708571
